   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   5.0000000000000003E-002   0.0000000000000000        0.0000000000000000       -3.1145833333333338E-003
  0.10000000000000001        0.0000000000000000        0.0000000000000000       -6.1666666666666675E-003
  0.15000000000000002        0.0000000000000000        0.0000000000000000       -9.0937500000000011E-003
  0.20000000000000001        0.0000000000000000        0.0000000000000000       -1.1833333333333335E-002
  0.25000000000000000        0.0000000000000000        0.0000000000000000       -1.4322916666666668E-002
  0.30000000000000004        0.0000000000000000        0.0000000000000000       -1.6500000000000004E-002
  0.35000000000000003        0.0000000000000000        0.0000000000000000       -1.8302083333333337E-002
  0.40000000000000002        0.0000000000000000        0.0000000000000000       -1.9666666666666669E-002
  0.45000000000000001        0.0000000000000000        0.0000000000000000       -2.0531250000000001E-002
  0.50000000000000000        0.0000000000000000        0.0000000000000000       -2.0833333333333336E-002

  0.50000000000000000        0.0000000000000000        0.0000000000000000       -2.0833333333333332E-002
  0.55000000000000004        0.0000000000000000        0.0000000000000000       -2.0531249999999997E-002
  0.59999999999999998        0.0000000000000000        0.0000000000000000       -1.9666666666666666E-002
  0.65000000000000002        0.0000000000000000        0.0000000000000000       -1.8302083333333330E-002
  0.69999999999999996        0.0000000000000000        0.0000000000000000       -1.6499999999999997E-002
  0.75000000000000000        0.0000000000000000        0.0000000000000000       -1.4322916666666664E-002
  0.80000000000000004        0.0000000000000000        0.0000000000000000       -1.1833333333333329E-002
  0.85000000000000009        0.0000000000000000        0.0000000000000000       -9.0937499999999959E-003
  0.90000000000000002        0.0000000000000000        0.0000000000000000       -6.1666666666666623E-003
  0.94999999999999996        0.0000000000000000        0.0000000000000000       -3.1145833333333268E-003
   1.0000000000000000        0.0000000000000000        0.0000000000000000        3.4694469519536142E-018

